owned,master_rank,skill_level,,,character,unit,id,seq,characterId,cardRarityType,attr,supportUnit,skillId,cardSkillName,prefix,assetbundleName,releaseAt,type,,0
FALSE,,,,,桃井愛莉,mmj,718,7180,7,2,cute,none,2,今度はわたしの番！,大切な後輩にた～っくさんの愛を,res007_no028,2023-09-11 15:00,perm,,
FALSE,,,,,白石杏,vbs,719,7190,10,4,cool,none,7,もう我慢できない！,笑顔も花丸！,res010_no027,2023-09-20 12:00,perm,,
FALSE,,,,,神代類,wxs,720,7200,16,4,cool,none,4,内緒の思い出作り,夕暮れの語らい,res016_no028,2023-09-20 12:00,perm,,
FALSE,,,,,暁山瑞希,niigo,721,7210,20,4,cool,none,7,手作りノートのお返しに,ふたりで寄り道,res020_no029,2023-09-20 12:00,perm,,
FALSE,,,,,天馬司,wxs,722,7220,13,3,pure,none,6,心して聞いてくれ,オレに任せろ！,res013_no027,2023-09-20 15:00,perm,,
FALSE,,,,,東雲彰人,vbs,723,7230,11,2,mysterious,none,8,ドーナツ１個分の優しさ,夜ふかしラーニング！,res011_no028,2023-09-20 15:00,perm,,
FALSE,,,,,星乃一歌,ln,724,7240,1,2,cool,none,8,委員会への立候補,Brand New Style,res001_no027,2023-09-30 0:00,perm,,
FALSE,,,,,天馬咲希,ln,725,7250,2,2,cute,none,5,オノマトペ会話？,Brand New Style,res002_no030,2023-09-30 0:00,perm,,
FALSE,,,,,望月穂波,ln,726,7260,3,2,mysterious,none,2,自慢の家族達,Brand New Style,res003_no030,2023-09-30 0:00,perm,,
FALSE,,,,,日野森志歩,ln,727,7270,4,2,happy,none,8,念願の？,Brand New Style,res004_no029,2023-09-30 0:00,perm,,
FALSE,,,,,花里みのり,mmj,728,7280,5,2,happy,none,2,あなたもわたしも有名人,Brand New Style,res005_no026,2023-09-30 0:00,perm,,
FALSE,,,,,桐谷遥,mmj,729,7290,6,2,cute,none,5,初めての招待,Brand New Style,res006_no028,2023-09-30 0:00,perm,,
FALSE,,,,,桃井愛莉,mmj,730,7300,7,2,mysterious,none,5,先輩の背中,Brand New Style,res007_no029,2023-09-30 0:00,perm,,
FALSE,,,,,日野森雫,mmj,731,7310,8,2,pure,none,2,お節介だけれど,Brand New Style,res008_no028,2023-09-30 0:00,perm,,
FALSE,,,,,小豆沢こはね,vbs,732,7320,9,2,happy,none,8,どきどきの顔合わせ,Brand New Style,res009_no028,2023-09-30 0:00,perm,,
FALSE,,,,,白石杏,vbs,733,7330,10,2,cute,none,2,一緒にお昼を,Brand New Style,res010_no028,2023-09-30 0:00,perm,,
FALSE,,,,,東雲彰人,vbs,734,7340,11,2,cool,none,2,変わらなくていいこと,Brand New Style,res011_no029,2023-09-30 0:00,perm,,
FALSE,,,,,青柳冬弥,vbs,735,7350,12,2,mysterious,none,8,新しく生まれるもの,Brand New Style,res012_no027,2023-09-30 0:00,perm,,
FALSE,,,,,天馬司,wxs,736,7360,13,2,pure,none,8,汚名返上の手立て！？,Brand New Style,res013_no028,2023-09-30 0:00,perm,,
FALSE,,,,,鳳えむ,wxs,737,7370,14,2,cool,none,5,にこにこいっぱいクラスを目指して,Brand New Style,res014_no030,2023-09-30 0:00,perm,,
FALSE,,,,,草薙寧々,wxs,738,7380,15,2,cute,none,8,仲良くなれますように,Brand New Style,res015_no028,2023-09-30 0:00,perm,,
FALSE,,,,,神代類,wxs,739,7390,16,2,happy,none,2,委員長の気づかい,Brand New Style,res016_no029,2023-09-30 0:00,perm,,
FALSE,,,,,宵崎奏,niigo,740,7400,17,2,pure,none,8,あたりまえをあたりまえに,Brand New Style,res017_no028,2023-09-30 0:00,perm,,
FALSE,,,,,朝比奈まふゆ,niigo,741,7410,18,2,cool,none,5,つかの間のお昼,Brand New Style,res018_no028,2023-09-30 0:00,perm,,
FALSE,,,,,東雲絵名,niigo,742,7420,19,2,happy,none,2,クラス替えの思い出,Brand New Style,res019_no029,2023-09-30 0:00,perm,,
FALSE,,,,,暁山瑞希,niigo,743,7430,20,2,cute,none,5,友情のキューピッド？,Brand New Style,res020_no030,2023-09-30 0:00,perm,,
FALSE,,,,,初音ミク,vs,744,7440,21,2,pure,none,2,未来の音色は,Origin Style,res021_no038,2023-09-30 0:00,perm,,
FALSE,,,,,鏡音リン,vs,745,7450,22,2,cool,none,2,ギャップでトーク？,Origin Style,res022_no028,2023-09-30 0:00,perm,,
FALSE,,,,,鏡音レン,vs,746,7460,23,2,mysterious,none,2,世界中に届け！,Origin Style,res023_no029,2023-09-30 0:00,perm,,
FALSE,,,,,巡音ルカ,vs,747,7470,24,2,cute,none,8,作り手ごとの私達,Origin Style,res024_no029,2023-09-30 0:00,perm,,
FALSE,,,,,MEIKO,vs,748,7480,25,2,happy,none,8,誇りを胸に,Origin Style,res025_no028,2023-09-30 0:00,perm,,
FALSE,,,,,KAITO,vs,749,7490,26,2,pure,none,2,歓声に幸せを感じて,Origin Style,res026_no030,2023-09-30 0:00,perm,,
FALSE,,,,,初音ミク,vs,750,7500,21,2,cool,light_sound,8,流れ星のような子達だから,Brand New Classroom,res021_no039,2023-09-30 0:00,perm,,
FALSE,,,,,初音ミク,vs,751,7510,21,2,happy,idol,8,ミクの恩返し,Brand New Stage,res021_no040,2023-09-30 0:00,perm,,
FALSE,,,,,初音ミク,vs,752,7520,21,2,cute,street,2,笑って言うために,Brand New Street,res021_no041,2023-09-30 0:00,perm,,
FALSE,,,,,初音ミク,vs,753,7530,21,2,mysterious,theme_park,2,なんでも願いが叶う宝物,Brand New Wonderland,res021_no042,2023-09-30 0:00,perm,,
FALSE,,,,,初音ミク,vs,754,7540,21,2,pure,school_refusal,5,変化を静かに見守って,Brand New Empty,res021_no043,2023-09-30 0:00,perm,,
FALSE,,,,,巡音ルカ,vs,755,7550,24,2,pure,light_sound,2,私達の始業式,Brand New Classroom,res024_no030,2023-09-30 0:00,perm,,
FALSE,,,,,鏡音リン,vs,756,7560,22,2,mysterious,idol,8,特別特訓！,Brand New Stage,res022_no029,2023-09-30 0:00,perm,,
FALSE,,,,,鏡音レン,vs,757,7570,23,2,happy,street,5,Let's ものすごい特訓！？,Brand New Street,res023_no030,2023-09-30 0:00,perm,,
FALSE,,,,,MEIKO,vs,758,7580,25,2,cool,street,2,メイコの悩み？,Brand New Street,res025_no029,2023-09-30 0:00,perm,,
FALSE,,,,,KAITO,vs,759,7590,26,2,happy,theme_park,5,カイトをいたわるの会！？,Brand New Wonderland,res026_no031,2023-09-30 0:00,perm,,
FALSE,,,,,MEIKO,vs,760,7600,25,4,mysterious,none,12,たったひとりの主人公,その名を胸に,res025_no030,2023-09-30 12:00,fes,,
FALSE,,,,,KAITO,vs,761,7610,26,4,cute,none,13,闘う君と歌う僕,焦燥にそそぐ歌,res026_no032,2023-09-30 12:00,fes,,
FALSE,,,,,星乃一歌,ln,762,7620,1,4,cute,none,7,練習の足跡達,新しいことの始まり,res001_no028,2023-09-30 12:00,lim,,
FALSE,,,,,花里みのり,mmj,763,7630,5,4,cute,none,10,同じ学校の生徒として,気になっちゃう背中,res005_no027,2023-09-30 12:00,lim,,
FALSE,,,,,天馬司,wxs,764,7640,13,4,cute,none,7,マイ・ニュー・ランニングシューズ！,まさかのクラスメイト,res013_no029,2023-09-30 12:00,lim,,
FALSE,,,,,宵崎奏,niigo,765,7650,17,4,cute,none,4,元気をくれる歌,始業式は教室で,res017_no029,2023-09-30 12:00,lim,,
FALSE,,,,,小豆沢こはね,vbs,766,7660,9,3,cool,none,6,成長を実感して,新しい朝に向けて,res009_no029,2023-09-30 15:00,perm,,
FALSE,,,,,桐谷遥,mmj,767,7670,6,birthday,happy,none,14,モモジャンプレゼント対決！？,Happy Birthday！！2023,res006_no029,2023-10-05 0:00,bday,,
FALSE,,,,,東雲彰人,vbs,768,7680,11,4,cute,none,4,いつか全部片づいたら,炎の継承,res011_no030,2023-10-12 12:00,perm,,
FALSE,,,,,小豆沢こはね,vbs,769,7690,9,4,cute,none,11,もう少し大人になったら,眠ってしまわないように,res009_no030,2023-10-12 12:00,perm,,
FALSE,,,,,巡音ルカ,vs,770,7700,24,4,cute,street,10,ここは共同戦線で♪,不意の挑発,res024_no031,2023-10-12 12:00,perm,,
FALSE,,,,,青柳冬弥,vbs,771,7710,12,3,cool,none,6,つけられた火の行く先,つかの間の休息,res012_no028,2023-10-12 15:00,perm,,
FALSE,,,,,白石杏,vbs,772,7720,10,2,pure,none,2,白石家へようこそ！,車に乗って！,res010_no029,2023-10-12 15:00,perm,,
FALSE,,,,,日野森志歩,ln,773,7730,4,4,pure,none,7,今よりもうまく,始まりの音,res004_no030,2023-10-22 12:00,perm,,
FALSE,,,,,望月穂波,ln,774,7740,3,4,pure,none,10,自然体でパシャ！,答えを探しながら,res003_no031,2023-10-22 12:00,perm,,
FALSE,,,,,鏡音リン,vs,775,7750,22,4,pure,light_sound,4,リンお姉ちゃんだよ～♪,思い出を聞かせて,res022_no030,2023-10-22 12:00,perm,,
FALSE,,,,,星乃一歌,ln,776,7760,1,3,pure,none,3,変わらない演奏を,いい音を届けるために,res001_no029,2023-10-22 15:00,perm,,
FALSE,,,,,天馬咲希,ln,777,7770,2,2,mysterious,none,8,今が音楽になって,楽しみでいっぱい♪,res002_no031,2023-10-22 15:00,perm,,
FALSE,,,,,望月穂波,ln,778,7780,3,birthday,cool,none,14,ほなちゃん感謝デー,Happy Birthday！！2023,res003_no032,2023-10-27 0:00,bday,,
FALSE,,,,,日野森雫,mmj,779,7790,8,4,cool,none,4,支えてくれたあなたに,夢いざなう、てのひら,res008_no029,2023-10-31 12:00,lim,,
FALSE,,,,,桐谷遥,mmj,780,7800,6,4,cool,none,7,オバケ役指南！,贅沢すぎる夜,res006_no030,2023-10-31 12:00,lim,,
FALSE,,,,,桃井愛莉,mmj,781,7810,7,4,cool,none,10,噛み締める瞬間,スペシャルオフショット！,res007_no030,2023-10-31 12:00,lim,,
FALSE,,,,,鏡音レン,vs,782,7820,23,3,cute,idol,6,温泉まんじゅうのヒミツ,旅先への期待,res023_no031,2023-10-31 15:00,perm,,
FALSE,,,,,花里みのり,mmj,783,7830,5,2,cute,none,8,みんなで作ったモアモアカレー！,先輩達の背中,res005_no028,2023-10-31 15:00,perm,,
FALSE,,,,,MEIKO,vs,784,7840,25,birthday,cool,none,14,主催者はメイコ！？,Happy Anniversary！！2023,res025_no031,2023-11-05 0:00,bday,,
FALSE,,,,,宵崎奏,niigo,785,7850,17,4,pure,none,7,ぎこちない共同生活,あの子に想いを重ねて,res017_no030,2023-11-08 12:00,unit,,
FALSE,,,,,朝比奈まふゆ,niigo,786,7860,18,4,mysterious,none,10,あたたかい食事,拾い上げた“心”,res018_no029,2023-11-08 12:00,unit,,
FALSE,,,,,東雲絵名,niigo,787,7870,19,4,cute,none,4,心に届く１枚を求めて,楽しい午後と見えない未来,res019_no030,2023-11-08 12:00,unit,,
FALSE,,,,,暁山瑞希,niigo,788,7880,20,4,happy,none,10,息抜きしようよ♪,来てくれないとヤダ！,res020_no031,2023-11-08 12:00,unit,,
FALSE,,,,,初音ミク,vs,789,7890,21,2,cool,school_refusal,2,いつでも会いに来て,湖畔にて,res021_no044,2023-11-08 20:00,perm,,
FALSE,,,,,東雲彰人,vbs,790,7900,11,birthday,mysterious,none,14,サプライズ・チーズケーキ,Happy Birthday！！2023,res011_no031,2023-11-12 0:00,bday,,
FALSE,,,,,天馬司,wxs,791,7910,13,4,mysterious,none,7,あの日の記憶に背中を押されて,小さな主役と,res013_no030,2023-11-22 12:00,perm,,
FALSE,,,,,神代類,wxs,792,7920,16,4,mysterious,none,10,プロの情熱,くすぐられる好奇心,res016_no030,2023-11-22 12:00,perm,,
FALSE,,,,,MEIKO,vs,793,7930,25,4,mysterious,theme_park,7,セカイで鍛えたハンドル捌き！,レッツ☆オート三輪,res025_no032,2023-11-22 12:00,perm,,
FALSE,,,,,鳳えむ,wxs,794,7940,14,3,cool,none,3,鳳家の団欒,これであたしもモダンガール♪,res014_no031,2023-11-22 15:00,perm,,
FALSE,,,,,草薙寧々,wxs,795,7950,15,2,happy,none,8,わたしなりのアドバイス,緊張の門出？,res015_no029,2023-11-22 15:00,perm,,
FALSE,,,,,草薙寧々,wxs,796,7960,15,4,pure,none,4,打ち上げをしよう！,最高の映画のために,res015_no030,2023-11-30 12:00,lim,,
FALSE,,,,,東雲彰人,vbs,797,7970,11,4,pure,none,7,このままクランクアップまで,演じ切る覚悟,res011_no032,2023-11-30 12:00,lim,,
FALSE,,,,,鏡音レン,vs,798,7980,23,4,pure,theme_park,18,ヒーローを演じたい！,憧れの主人公,res023_no032,2023-11-30 12:00,lim,,
FALSE,,,,,白石杏,vbs,799,7990,10,3,mysterious,none,9,上映会スタート！,脚本のお手伝い,res010_no030,2023-11-30 15:00,perm,,
FALSE,,,,,青柳冬弥,vbs,800,8000,12,2,cool,none,8,裁縫にチャレンジ！,いざ衣装班へ！,res012_no029,2023-11-30 15:00,perm,,
FALSE,,,,,初音ミク,vs,801,8010,21,4,mysterious,none,4,ハロー！ニューフレンズ♪,feat.ハローキティ,res021_no045,2023-12-05 12:00,lim,,
FALSE,,,,,天馬咲希,ln,802,8020,2,4,cool,none,7,友情の音を響かせて,feat.ポムポムプリン,res002_no032,2023-12-05 12:00,lim,,
FALSE,,,,,桃井愛莉,mmj,803,8030,7,4,pure,none,4,優しくてかわいいお友達♪,feat.マイメロディ,res007_no031,2023-12-05 12:00,lim,,
FALSE,,,,,青柳冬弥,vbs,804,8040,12,4,happy,none,4,仲間がいるからできること,feat.ポチャッコ,res012_no030,2023-12-05 12:00,lim,,
FALSE,,,,,鳳えむ,wxs,805,8050,14,4,cute,none,10,笑顔を届けるドリームショー,feat.シナモロール,res014_no032,2023-12-05 12:00,lim,,
FALSE,,,,,東雲絵名,niigo,806,8060,19,4,cool,none,10,贅沢者の集まり？,feat.クロミ,res019_no031,2023-12-05 12:00,lim,,
FALSE,,,,,星乃一歌,ln,807,8070,1,2,pure,none,2,幼馴染みを大切に,feat.ディアダニエル,res001_no030,2023-12-05 12:00,lim,,
FALSE,,,,,望月穂波,ln,808,8080,3,2,happy,none,8,お菓子作り＆手芸はお任せ,feat.マロンクリーム,res003_no033,2023-12-05 12:00,lim,,
FALSE,,,,,日野森志歩,ln,809,8090,4,2,mysterious,none,8,素敵なスイーツ、召し上がれ,feat.シュガーバニーズ,res004_no031,2023-12-05 12:00,lim,,
FALSE,,,,,花里みのり,mmj,810,8100,5,2,cute,none,5,おいしく食べてね！,feat.KIRIMIちゃん.,res005_no029,2023-12-05 12:00,lim,,
FALSE,,,,,桐谷遥,mmj,811,8110,6,2,cool,none,2,完璧ボディメイク？,feat.タキシードサム,res006_no031,2023-12-05 12:00,lim,,
FALSE,,,,,日野森雫,mmj,812,8120,8,2,happy,none,5,天然さんとおとぼけさん,feat.ウィッシュミーメル,res008_no030,2023-12-05 12:00,lim,,
FALSE,,,,,小豆沢こはね,vbs,813,8130,9,2,pure,none,2,ハムとハム！？,feat.コロコロクリリン,res009_no031,2023-12-05 12:00,lim,,
FALSE,,,,,白石杏,vbs,814,8140,10,2,cool,none,8,イタズラしちゃうよ？,feat.ルロロマニック,res010_no031,2023-12-05 12:00,lim,,
FALSE,,,,,東雲彰人,vbs,815,8150,11,2,cute,none,5,BAD DOG＆BAD BOY,feat.バッドばつ丸,res011_no033,2023-12-05 12:00,lim,,
FALSE,,,,,天馬司,wxs,816,8160,13,2,mysterious,none,8,きょうだい想い,feat.けろけろけろっぴ,res013_no031,2023-12-05 12:00,lim,,
FALSE,,,,,草薙寧々,wxs,817,8170,15,2,cool,none,2,舞台で会いましょ♪,feat.ウサハナ,res015_no031,2023-12-05 12:00,lim,,
FALSE,,,,,神代類,wxs,818,8180,16,2,pure,none,5,笑顔になりたい人はどこかな？,feat.ハンギョドン,res016_no031,2023-12-05 12:00,lim,,
FALSE,,,,,宵崎奏,niigo,819,8190,17,2,cute,none,2,超インドア派,feat.まるもふびより,res017_no031,2023-12-05 12:00,lim,,
FALSE,,,,,朝比奈まふゆ,niigo,820,8200,18,2,happy,none,5,消えてしまわないように,feat.こぎみゅん,res018_no030,2023-12-05 12:00,lim,,
FALSE,,,,,暁山瑞希,niigo,821,8210,20,2,mysterious,none,2,リボンって最高♪,feat.ぼんぼんりぼん,res020_no032,2023-12-05 12:00,lim,,
FALSE,,,,,鏡音リン,vs,822,8220,22,2,happy,none,8,子守唄を一緒に,feat.リトルツインスターズ,res022_no031,2023-12-05 12:00,lim,,
FALSE,,,,,鏡音レン,vs,823,8230,23,2,cool,none,5,いい夢が見られますように,feat.リトルツインスターズ,res023_no033,2023-12-05 12:00,lim,,
FALSE,,,,,巡音ルカ,vs,824,8240,24,2,pure,none,5,一緒に作りましょ？,feat.マイスウィートピアノ,res024_no032,2023-12-05 12:00,lim,,
FALSE,,,,,MEIKO,vs,825,8250,25,2,cute,none,2,寝る子は育つ,feat.ニャニィニュニェニョン,res025_no033,2023-12-05 12:00,lim,,
FALSE,,,,,KAITO,vs,826,8260,26,2,mysterious,none,2,Let's Dance！,feat.あひるのペックル,res026_no033,2023-12-05 12:00,lim,,
FALSE,,,,,日野森雫,mmj,827,8270,8,birthday,mysterious,none,14,“声”で伝わるメッセージ,Happy Birthday！！2023,res008_no031,2023-12-06 0:00,bday,,
FALSE,,,,,花里みのり,mmj,828,8280,5,4,cool,none,4,１日飼育員のお仕事,スカッとササッと,res005_no030,2023-12-10 12:00,perm,,
FALSE,,,,,日野森志歩,ln,829,8290,4,4,cool,none,10,寝る子は守る,ときめきを隠して,res004_no032,2023-12-10 12:00,perm,,
FALSE,,,,,巡音ルカ,vs,830,8300,24,4,cool,idol,11,お忍び動物園,挨拶はアイドルの基本,res024_no033,2023-12-10 12:00,perm,,
FALSE,,,,,星乃一歌,ln,831,8310,1,3,mysterious,none,9,みんな平等に,横取り注意！,res001_no031,2023-12-10 15:00,perm,,
FALSE,,,,,桐谷遥,mmj,832,8320,6,2,pure,none,5,意外にいたずら好き？,サプライズ計画,res006_no032,2023-12-10 15:00,perm,,
FALSE,,,,,宵崎奏,niigo,833,8330,17,4,happy,none,10,魔法の花畑,優しい音色の記憶,res017_no032,2023-12-20 12:00,perm,,
FALSE,,,,,朝比奈まふゆ,niigo,834,8340,18,4,happy,none,7,これでよかったと信じて,こぼれた本音,res018_no031,2023-12-20 12:00,perm,,
FALSE,,,,,KAITO,vs,835,8350,26,4,happy,school_refusal,4,とあるふたりの仲違い？,座視できない想い,res026_no034,2023-12-20 12:00,perm,,
FALSE,,,,,東雲絵名,niigo,836,8360,19,3,cute,none,3,セカイでコーヒーブレイク,憂いの午後,res019_no032,2023-12-20 15:00,perm,,
FALSE,,,,,鏡音リン,vs,837,8370,22,2,mysterious,school_refusal,5,最後まで描けたね,セカイを描いて、彩って,res022_no032,2023-12-20 15:00,perm,,
FALSE,,,,,鏡音リン,vs,838,8380,22,birthday,cute,none,14,いっぱいの『おめでとう！』,Happy Anniversary！！2023,res022_no033,2023-12-27 0:00,bday,,
FALSE,,,,,鏡音レン,vs,839,8390,23,birthday,mysterious,none,14,創意工夫のお祝いを,Happy Anniversary！！2023,res023_no034,2023-12-27 0:00,bday,,
FALSE,,,,,花里みのり,mmj,840,8400,5,4,pure,none,13,夢で終わらせないために,夢は新たな夢を紡ぐ,res005_no031,2023-12-31 12:00,fes,,
FALSE,,,,,日野森雫,mmj,841,8410,8,4,mysterious,none,12,ひと欠片も失くさぬように,忘るまじ昔日の蝶,res008_no032,2023-12-31 12:00,fes,,
FALSE,,,,,暁山瑞希,niigo,842,8420,20,4,mysterious,none,10,ボク達のおまじない,優しさに励まされて,res020_no033,2023-12-31 12:00,lim,,
FALSE,,,,,日野森志歩,ln,843,8430,4,4,mysterious,none,4,新年の決意表明,少しの恥ずかしさと,res004_no033,2023-12-31 12:00,lim,,
FALSE,,,,,MEIKO,vs,844,8440,25,4,mysterious,light_sound,15,ヒミツの特訓？,教えて！志歩先生,res025_no034,2023-12-31 12:00,lim,,
FALSE,,,,,朝比奈まふゆ,niigo,845,8450,18,3,mysterious,none,9,賑やか年越しパーティー,少しだけ、足を伸ばして,res018_no032,2023-12-31 15:00,perm,,
FALSE,,,,,天馬咲希,ln,846,8460,2,2,cool,none,5,元気の無限ループ！！,１年の感謝を込めて,res002_no033,2023-12-31 15:00,perm,,
FALSE,,,,,日野森志歩,ln,847,8470,4,birthday,cute,none,14,やりすぎないといいけど……,Happy Birthday！！2024,res004_no034,2024-01-08 0:00,bday,,
FALSE,,,,,小豆沢こはね,vbs,848,8480,9,4,happy,none,10,この痛みがある限り,ドキドキする未来へ,res009_no032,2024-01-09 12:00,unit,,
FALSE,,,,,白石杏,vbs,849,8490,10,4,pure,none,4,ここで働かせてください！！,辿り着けなかった場所へ,res010_no032,2024-01-09 12:00,unit,,
FALSE,,,,,東雲彰人,vbs,850,8500,11,4,cute,none,10,休憩とコーチング,不屈の決意,res011_no034,2024-01-09 12:00,unit,,
FALSE,,,,,青柳冬弥,vbs,851,8510,12,4,cool,none,7,かつて見たウィーンの街並み,モノクロの彩,res012_no031,2024-01-09 12:00,unit,,
FALSE,,,,,鏡音レン,vs,852,8520,23,2,pure,street,2,セカイでかくれんぼ！,みんなの力になれるように,res023_no035,2024-01-09 20:00,perm,,
FALSE,,,,,MEIKO,vs,853,8530,25,2,mysterious,street,5,いつも頼れるまとめ役,同じ胸の高鳴り,res025_no035,2024-01-09 20:00,perm,,
FALSE,,,,,神代類,wxs,854,8540,16,4,happy,none,7,名誉のエンドロール,漏れ聞こえる言葉,res016_no032,2024-01-23 12:00,perm,,
FALSE,,,,,草薙寧々,wxs,855,8550,15,4,happy,none,10,映画との縁？,準備も慣れたもの,res015_no032,2024-01-23 12:00,perm,,
FALSE,,,,,鏡音リン,vs,856,8560,22,4,happy,theme_park,7,応援の気持ちを伝えに！,スクリーンに照らされて,res022_no034,2024-01-23 12:00,perm,,
FALSE,,,,,天馬司,wxs,857,8570,13,3,cute,none,3,花を愛でるにも一苦労,肉はパワーの源！,res013_no032,2024-01-23 15:00,perm,,
FALSE,,,,,鳳えむ,wxs,858,8580,14,2,cute,none,5,現場での学びを糧に,みんなで映画鑑賞会☆,res014_no033,2024-01-23 15:00,perm,,
FALSE,,,,,朝比奈まふゆ,niigo,859,8590,18,birthday,cute,none,14,いつもとは違う誕生日,Happy Birthday！！2024,res018_no033,2024-01-27 0:00,bday,,
FALSE,,,,,巡音ルカ,vs,860,8600,24,birthday,pure,none,14,歌に乗せた私の想いを,Happy Anniversary！！2024,res024_no034,2024-01-30 0:00,bday,,
FALSE,,,,,小豆沢こはね,vbs,861,8610,9,4,mysterious,none,4,思わぬ鉢合わせ！？,仲間に最高のチョコを,res009_no033,2024-01-31 12:00,lim,,
FALSE,,,,,桐谷遥,mmj,862,8620,6,4,mysterious,none,4,ちょっとした共通点,ビターな色でクールに,res006_no033,2024-01-31 12:00,lim,,
FALSE,,,,,東雲絵名,niigo,863,8630,19,4,mysterious,none,10,写真からの学び,贅沢なメイクアップ,res019_no033,2024-01-31 12:00,lim,,
FALSE,,,,,青柳冬弥,vbs,864,8640,12,3,cute,none,3,友チョコと義理チョコ,モデルへの挑戦！,res012_no032,2024-01-31 20:00,perm,,
FALSE,,,,,巡音ルカ,vs,865,8650,24,2,mysterious,street,5,心をわしづかみにするポージング,セカイでフォトコンテスト！,res024_no035,2024-01-31 20:00,perm,,
FALSE,,,,,宵崎奏,niigo,866,8660,17,birthday,happy,none,14,奏でられた祝福のメロディー,Happy Birthday！！2024,res017_no033,2024-02-10 0:00,bday,,
FALSE,,,,,望月穂波,ln,867,8670,3,4,cool,none,4,特訓の裏で,導く決意,res003_no034,2024-02-10 12:00,perm,,
FALSE,,,,,星乃一歌,ln,868,8680,1,4,cool,none,11,３人の決意,ゆっくりで大丈夫だから,res001_no032,2024-02-10 12:00,perm,,
FALSE,,,,,KAITO,vs,869,8690,26,4,cool,light_sound,7,“たとえ”の天才！？,どっちに賛成！？,res026_no035,2024-02-10 12:00,perm,,
FALSE,,,,,日野森志歩,ln,870,8700,4,3,happy,none,6,ささやかなピクニック,喜ぶ顔を思い浮かべて,res004_no035,2024-02-10 15:00,perm,,
FALSE,,,,,天馬咲希,ln,871,8710,2,2,pure,none,2,あったかもしれない未来,リーダーにしてほしいこと？,res002_no034,2024-02-10 15:00,perm,,
FALSE,,,,,KAITO,vs,872,8720,26,birthday,mysterious,none,14,想いを乗せた歌声で,Happy Anniversary！！2024,res026_no036,2024-02-17 0:00,bday,,
FALSE,,,,,花里みのり,mmj,873,8730,5,4,pure,none,7,お別れじゃないよ！？,胸に刺さる本音,res005_no032,2024-02-20 12:00,perm,,
FALSE,,,,,桐谷遥,mmj,874,8740,6,4,pure,none,11,ボロボロならではの楽しみかた？,驚きの築年数,res006_no034,2024-02-20 12:00,perm,,
FALSE,,,,,初音ミク,vs,875,8750,21,4,pure,idol,10,ドタバタ荷造り見学！,軌跡感じる傷痕,res021_no046,2024-02-20 12:00,perm,,
FALSE,,,,,桃井愛莉,mmj,876,8760,7,3,cool,none,9,『夢を叶えられる人』とは,気配りは笑顔とともに,res007_no032,2024-02-20 15:00,perm,,
FALSE,,,,,日野森雫,mmj,877,8770,8,2,cool,none,2,寂しいのはどっち？,楽しいレイアウト作り,res008_no033,2024-02-20 15:00,perm,,
FALSE,,,,,宵崎奏,niigo,878,8780,17,4,happy,none,7,お茶会がくれたもの,あなたのために１杯を,res017_no034,2024-02-29 12:00,lim,,
FALSE,,,,,星乃一歌,ln,879,8790,1,4,happy,none,10,立役者にお礼を,悩むふたりの前に,res001_no033,2024-02-29 12:00,lim,,
FALSE,,,,,朝比奈まふゆ,niigo,880,8800,18,4,happy,none,4,儚くも、残る想い,うたかたの安らぎ,res018_no034,2024-02-29 12:00,lim,,
FALSE,,,,,花里みのり,mmj,881,8810,5,3,cool,none,9,ホワイトデーのためのエール！,こんなのもあったよ！,res005_no033,2024-02-29 15:00,perm,,
FALSE,,,,,桃井愛莉,mmj,882,8820,7,2,happy,none,2,MORE MORE JUMP！からの贈り物,言葉だけでも伝えて,res007_no033,2024-02-29 15:00,perm,,
FALSE,,,,,小豆沢こはね,vbs,883,8830,9,birthday,cute,none,14,今日は羽を伸ばして,Happy Birthday！！2024,res009_no034,2024-03-02 0:00,bday,,
FALSE,,,,,天馬司,wxs,884,8840,13,4,pure,none,4,いつか必ずあの星に,高みへ手を伸ばして,res013_no033,2024-03-08 12:00,unit,,
FALSE,,,,,鳳えむ,wxs,885,8850,14,4,cool,none,4,目印は真っ赤なおうち？,一緒に考えよう,res014_no034,2024-03-08 12:00,unit,,
FALSE,,,,,草薙寧々,wxs,886,8860,15,4,mysterious,none,7,悔しさも怖さも,憧れに向かって,res015_no033,2024-03-08 12:00,unit,,
FALSE,,,,,神代類,wxs,887,8870,16,4,cute,none,7,新しいセカイ探検隊！,お返しの挨拶,res016_no033,2024-03-08 12:00,unit,,
FALSE,,,,,KAITO,vs,888,8880,26,2,pure,theme_park,5,突然の知らせ,見守ってきた想い,res026_no037,2024-03-08 20:00,perm,,
FALSE,,,,,桃井愛莉,mmj,889,8890,7,birthday,cool,none,14,サプライズ計画はいつから？,Happy Birthday！！2024,res007_no034,2024-03-19 0:00,bday,,
FALSE,,,,,青柳冬弥,vbs,890,8900,12,4,happy,none,11,違う道を歩いていても,枷は、鍵に,res012_no033,2024-03-22 12:00,perm,,
FALSE,,,,,白石杏,vbs,891,8910,10,4,happy,none,10,よろしくね、先生！,夜道を揺られて,res010_no033,2024-03-22 12:00,perm,,
FALSE,,,,,MEIKO,vs,892,8920,25,4,happy,street,10,愛情の裏返し,大事だからこそ,res025_no036,2024-03-22 12:00,perm,,
